ID,USERID,TYPE,REGISTRATIONDATE,DOMAIN,STATUS,NEXTDUEDATE
115024,91099,Register,05/10/2018 00:00:00,,Transferred Away,05/10/2019 00:00:00
115026,91095,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115027,66868,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115029,90274,Register,05/10/2018 00:00:00,,Cancelled,05/10/2019 00:00:00
115030,91102,Register,05/10/2018 00:00:00,,Cancelled,05/10/2019 00:00:00
115031,91103,Register,05/10/2018 00:00:00,,Cancelled,05/10/2019 00:00:00
115032,72116,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115035,91105,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115036,65776,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115037,82336,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115038,82336,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115039,91106,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115040,91106,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115041,91106,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115042,91106,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115043,91107,Register,05/10/2018 00:00:00,,Active,05/10/2019 00:00:00
115044,66625,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115045,66625,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115046,66625,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115047,63117,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115048,63117,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115049,63117,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115051,91108,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115052,91108,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115053,86750,Register,06/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115054,91109,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115055,74230,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115056,74230,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115057,91110,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115058,90606,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115059,68963,Register,06/10/2018 00:00:00,,Active,06/10/2019 00:00:00
115060,87335,Register,07/10/2018 00:00:00,,Active,07/10/2019 00:00:00
115061,71433,Register,07/10/2018 00:00:00,,Active,07/10/2019 00:00:00
115062,89911,Register,07/10/2018 00:00:00,,Active,07/10/2019 00:00:00
115063,91111,Register,07/10/2018 00:00:00,,Cancelled,07/10/2019 00:00:00
115064,91111,Register,07/10/2018 00:00:00,,Cancelled,07/10/2019 00:00:00
115065,91112,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115066,74540,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115067,91113,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115068,87688,Transfer,08/10/2018 00:00:00,,Active,12/10/2019 00:00:00
115069,87688,Transfer,08/10/2018 00:00:00,,Active,17/10/2019 00:00:00
115071,62505,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115072,76321,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115073,57847,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115074,76625,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115075,76625,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115076,84913,Transfer,08/10/2018 00:00:00,,Active,21/10/2019 00:00:00
115077,67476,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115078,91114,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115079,76435,Register,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
115080,91115,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115081,91116,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115082,91116,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115083,91116,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115084,91116,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115085,91116,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115086,91117,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115087,91117,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115088,68963,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115089,91118,Register,08/10/2018 00:00:00,,Cancelled,08/10/2019 00:00:00
115090,86908,Register,08/10/2018 00:00:00,,Cancelled,08/10/2019 00:00:00
115091,76625,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115092,76625,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115093,76625,Register,08/10/2018 00:00:00,,Active,08/10/2019 00:00:00
115095,86217,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115096,78799,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115097,78799,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115098,64311,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115099,91120,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115100,91121,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
113644,88402,Transfer,12/08/2018 00:00:00,,Active,23/10/2019 00:00:00
115102,91123,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115106,69521,Register,09/10/2018 00:00:00,,Active,11/10/2019 00:00:00
115107,91125,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115108,74646,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115109,91126,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115110,91126,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115111,91126,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115112,91127,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115113,91127,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115115,79654,Transfer,09/10/2018 00:00:00,,Active,21/10/2019 00:00:00
115118,88710,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115119,80125,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115120,91131,Register,09/10/2018 00:00:00,,Cancelled,09/10/2019 00:00:00
115121,91131,Register,09/10/2018 00:00:00,,Cancelled,09/10/2019 00:00:00
115122,91132,Register,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
115124,78799,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115125,67476,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115126,91134,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115127,91135,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115128,91136,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115129,91137,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115130,78799,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115131,78799,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115133,91138,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115134,91139,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115137,91141,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115138,91142,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115139,68963,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115140,68963,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115141,68963,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115143,91144,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115144,68963,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115145,86096,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115494,91286,Register,23/10/2018 00:00:00,,Active,23/10/2019 00:00:00
115495,91286,Register,23/10/2018 00:00:00,,Active,23/10/2019 00:00:00
115496,91286,Register,23/10/2018 00:00:00,,Active,23/10/2019 00:00:00
115499,69652,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115500,89966,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115501,91288,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115502,58068,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115503,91290,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115504,91290,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115509,76883,Register,28/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115510,76883,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115512,91293,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115513,89699,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115514,82397,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115515,76680,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115516,76680,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115517,90435,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115518,91294,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115519,69530,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115520,59597,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115521,68963,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115522,85370,Register,24/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115524,91295,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115526,72000,Register,24/10/2018 00:00:00,,Cancelled,24/10/2019 00:00:00
115527,91296,Register,24/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115528,91297,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115529,91297,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115530,90224,Register,27/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115531,85357,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115533,66091,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115534,66091,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115536,89319,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115537,64969,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115539,67910,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115541,91299,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115542,91299,Register,25/10/2018 00:00:00,,Cancelled,25/10/2019 00:00:00
115543,87621,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115544,81844,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115545,76529,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115546,91300,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115549,73745,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115551,85219,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115554,91303,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115555,91304,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115556,91305,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115557,91306,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115558,89221,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115559,89221,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115560,89221,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
115561,91307,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115562,91307,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115563,91307,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115564,91307,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115565,79454,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115566,79454,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115568,91308,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115569,91310,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115570,90969,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115572,57860,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115573,85246,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
114162,87644,Transfer,31/08/2018 00:00:00,,Active,13/10/2019 00:00:00
115577,91313,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115579,91314,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115580,91314,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115581,91314,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115582,91314,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115583,91314,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115585,78046,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115586,91316,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115587,90068,Register,27/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115588,73969,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115589,73969,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115590,73969,Register,26/10/2018 00:00:00,,Active,26/10/2019 00:00:00
115591,90224,Register,27/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115592,90224,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115593,91317,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115594,91318,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115595,91318,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115596,91319,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115597,91320,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115598,91321,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115599,91322,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115601,91286,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115602,91286,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115603,91324,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115604,90224,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115605,90224,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115606,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115607,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115608,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115609,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115610,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115611,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115612,64780,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115613,81276,Register,27/10/2018 00:00:00,,Active,27/10/2019 00:00:00
115614,86394,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115615,91027,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115616,91027,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115617,91027,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115619,91329,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115620,91330,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115621,91331,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115622,91332,Register,28/10/2018 00:00:00,,Active,28/10/2019 00:00:00
115624,91334,Register,29/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115625,91335,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115626,76897,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115627,76897,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115628,90679,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115629,68252,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115630,62660,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115632,91336,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115633,81178,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115636,90550,Register,29/10/2018 00:00:00,,Cancelled,29/10/2019 00:00:00
115637,91338,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115643,91342,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115645,91343,Register,29/10/2018 00:00:00,,Active,29/10/2019 00:00:00
115646,81844,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115647,69928,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115649,88155,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115650,88155,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115651,91346,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115652,85338,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115653,84492,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115654,84492,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115655,84492,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115656,84492,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115657,84492,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115658,84492,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115659,91347,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115661,91349,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115662,72453,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115665,91353,Register,30/10/2018 00:00:00,,Cancelled,30/10/2019 00:00:00
115666,91354,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115667,91354,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115668,91354,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
112746,58592,Transfer,03/07/2018 00:00:00,,Active,26/10/2019 00:00:00
114182,87644,Transfer,02/09/2018 00:00:00,,Active,14/10/2019 00:00:00
114249,90761,Register,23/10/2018 00:00:00,,Active,24/10/2019 00:00:00
115669,75803,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115670,75803,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
115675,78620,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115676,78620,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115677,78620,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115678,91356,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115679,91356,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115681,91357,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115682,71069,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115683,71069,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115684,71069,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115685,71069,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115686,91358,Register,31/10/2018 00:00:00,,Cancelled,31/10/2019 00:00:00
115687,91358,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115688,85219,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115689,91360,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115690,91361,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115692,91363,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115693,91364,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115694,91364,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115695,91364,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115696,91364,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115697,91364,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115698,72569,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115699,81126,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115700,91361,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115701,91365,Register,31/10/2018 00:00:00,,Cancelled,31/10/2019 00:00:00
115702,76883,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115705,91367,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115706,91367,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115707,91367,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115708,90329,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115709,90329,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115710,90329,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115711,91368,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115712,65351,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
115713,91369,Register,31/10/2018 00:00:00,,Active,31/10/2019 00:00:00
112890,90185,Register,01/10/2018 00:00:00,,Active,22/10/2019 00:00:00
114328,74061,Transfer,07/09/2018 00:00:00,,Active,02/10/2019 00:00:00
112935,90208,Register,04/10/2018 00:00:00,,Active,08/10/2019 00:00:00
112988,90234,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
113078,90271,Transfer,19/07/2018 00:00:00,,Active,04/10/2019 00:00:00
116044,87688,Transfer,09/11/2018 00:00:00,,Active,28/10/2019 00:00:00
113110,58405,Register,20/07/2018 00:00:00,,Active,20/10/2019 00:00:00
114552,69385,Transfer,17/09/2018 00:00:00,,Active,01/10/2019 00:00:00
114568,84196,Transfer,17/09/2018 00:00:00,,Active,04/10/2019 00:00:00
114570,89557,Transfer,17/09/2018 00:00:00,,Transferred Away,12/10/2019 00:00:00
114623,88221,Transfer,19/09/2018 00:00:00,,Active,04/10/2019 00:00:00
114656,90948,Register,03/10/2018 00:00:00,,Active,08/10/2019 00:00:00
114767,66414,Register,24/10/2018 00:00:00,,Active,25/10/2019 00:00:00
114809,91011,Register,23/10/2018 00:00:00,,Active,23/10/2019 00:00:00
113427,90420,Transfer,02/08/2018 00:00:00,,Active,03/10/2019 00:00:00
114823,91019,Register,02/10/2018 00:00:00,,Transferred Away,03/10/2019 00:00:00
114828,91022,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114843,59364,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114846,91030,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114853,90143,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114855,76652,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114856,76652,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114857,91034,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114858,91035,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114859,68963,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114861,90428,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114862,90428,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114863,90428,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114864,90428,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114865,90428,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114867,76657,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114869,91039,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114870,60658,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114871,60658,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114872,91040,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114873,91040,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114874,91041,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114875,91042,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114876,91043,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114877,91044,Register,01/10/2018 00:00:00,,Cancelled,01/10/2019 00:00:00
114878,87597,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114879,87183,Transfer,01/10/2018 00:00:00,,Active,13/10/2019 00:00:00
114880,91045,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114881,84514,Register,01/10/2018 00:00:00,,Active,01/10/2019 00:00:00
114882,91046,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114883,79582,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114884,91047,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114885,91047,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114886,91048,Register,05/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
114888,87688,Transfer,02/10/2018 00:00:00,,Active,07/10/2019 00:00:00
114889,71525,Transfer,02/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114890,71525,Transfer,02/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114891,90910,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114893,91051,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114894,89461,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114895,91052,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114896,91053,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114897,91054,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114898,91054,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114899,84372,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114901,91036,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114902,91055,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114903,91055,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114906,88390,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114907,91057,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114908,91058,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114909,91059,Register,02/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
114910,91059,Register,02/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
114912,91060,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114913,81738,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114914,58478,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114915,75195,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114916,88639,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114917,91061,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114918,91062,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
